E01293	R00057	E01889
E01856	R00023	E01069
E01660	R00023	E01227
E00477	R00052	E00202
E01167	R00038	E00506
E00859	R00041	E00703
E00028	R00040	E00034
E01596	R00018	E00650
E00402	R00043	E01472
E00640	R00050	E01049
E01709	R00025	E00606
E00675	R00003	E00152
E00015	R00040	E01547
E01178	R00084	E00943
E00753	R00055	E01332
E00471	R00018	E00834
E00154	R00043	E00789
E00841	R00020	E00507
E01457	R00061	E00948
E00151	R00050	E00002
E01226	R00023	E00425
E01909	R00046	E00798
E01260	R00058	E01489
E00952	R00026	E01403
E00354	R00011	E00742
E00112	R00069	E00578
E01468	R00022	E01115
E01701	R00024	E01241
E01829	R00014	E01340
E00704	R00075	E00101
E00074	R00021	E01480
E00061	R00075	E00232
E01251	R00007	E01292
E01103	R00023	E01611
E01625	R00055	E00455
E01273	R00081	E00583
E01251	R00043	E00906
E00702	R00037	E00086
E01033	R00025	E01851
E00446	R00075	E00387
E01887	R00040	E01837
E00300	R00047	E00834
E01102	R00013	E01291
E01782	R00036	E00666
E01599	R00011	E00544
E01695	R00084	E00796
E00810	R00034	E00891
E00074	R00043	E00131
E01424	R00043	E01578
E01250	R00017	E01935
E00602	R00021	E01672
E01099	R00042	E01367
E00209	R00008	E00106
E00495	R00052	E00246
E01185	R00048	E01308
E01570	R00024	E00457
E00340	R00039	E01530
E00656	R00011	E01975
E00836	R00034	E01831
E01214	R00061	E01607
E01855	R00076	E00393
E01701	R00059	E01190
E00124	R00026	E01030
E01271	R00052	E01785
E00154	R00031	E00199
E00048	R00084	E00622
E01559	R00052	E01045
E01964	R00010	E00515
E00924	R00066	E00119
E00371	R00036	E00363
E00409	R00043	E01416
E00088	R00076	E01753
E01025	R00063	E00932
E01396	R00002	E00446
E01507	R00026	E01947
E01826	R00050	E00899
E01448	R00001	E00833
E00859	R00061	E01291
E00331	R00045	E00916
E01102	R00030	E01408
E01497	R00010	E00740
E01973	R00034	E01874
E00588	R00018	E01249
E01393	R00060	E01516
E01879	R00002	E01291
E01347	R00052	E00462
E00579	R00017	E00457
E01710	R00082	E00622
E00956	R00076	E00256
E01476	R00079	E01398
E00028	R00048	E00542
E01317	R00037	E00558
E01533	R00041	E01647
E00945	R00083	E00877
E00951	R00041	E01282
E00502	R00012	E00319
E01739	R00047	E00840
E00677	R00068	E00434
E00106	R00015	E01029
E00329	R00076	E00368
E00663	R00007	E00042
E00681	R00073	E01527
E01961	R00037	E00258
E01224	R00015	E01635
E01759	R00012	E00958
E00166	R00059	E00929
E00986	R00030	E00426
E00581	R00082	E00124
E00891	R00052	E00039
E00270	R00042	E00834
E01148	R00012	E00097
E01577	R00022	E01531
E01574	R00022	E00939
E01152	R00012	E01570
E00877	R00030	E00568
E00179	R00034	E01148
E01064	R00079	E01977
E01391	R00026	E01346
E01034	R00014	E00731
E01245	R00076	E00731
E01823	R00084	E00066
E00901	R00076	E00744
E00368	R00014	E01282
E00456	R00075	E01904
E00636	R00045	E01697
E00833	R00073	E01895
E01212	R00055	E01188
E00101	R00002	E01155
E00027	R00040	E00506
E01537	R00076	E01840
E01563	R00012	E01077
E00416	R00050	E00193
E00673	R00022	E01894
E00080	R00021	E00849
E00047	R00061	E00198
E00982	R00028	E01452
E00546	R00082	E00004
E00573	R00037	E01878
E01094	R00039	E01548
E01281	R00039	E01446
E00885	R00084	E01691
E00140	R00038	E01976
E00953	R00075	E01139
E01502	R00075	E01863
E00728	R00039	E00698
E00769	R00043	E01633
E00567	R00050	E01133
E00538	R00052	E00049
E00870	R00075	E01671
E01408	R00040	E01115
E01176	R00068	E00127
E01243	R00021	E01678
E00955	R00061	E00630
E01192	R00066	E01696
E00548	R00043	E01760
E01469	R00063	E00548
E01378	R00060	E01116
E01941	R00032	E00199
E01903	R00069	E01131
E01707	R00043	E01728
E01254	R00079	E01559
E00321	R00081	E01024
E01056	R00063	E00711
E01454	R00085	E00816
E00594	R00041	E00988
E00268	R00082	E01892
E01877	R00050	E01307
E00223	R00019	E01462
E01350	R00041	E00214
E00750	R00050	E00156
E01583	R00025	E01944
E01462	R00034	E01324
E00595	R00084	E00104
E01999	R00036	E01795
E01370	R00050	E00375
E00404	R00045	E00837
E00783	R00079	E01278
E00760	R00015	E00304
E01023	R00037	E01492
E01770	R00002	E01477
E01436	R00006	E00484
E00327	R00042	E01510
E01493	R00039	E01112
E01437	R00064	E01545
E01358	R00025	E01328
E01287	R00047	E01115
E00585	R00067	E00411
E00243	R00062	E01989
E01208	R00026	E01720
E00506	R00042	E00155
E00205	R00020	E00887
E01990	R00061	E01477
E00386	R00078	E00165
E01560	R00026	E00360
E00103	R00014	E00745
E01939	R00012	E00329
E01598	R00012	E00986
E01783	R00014	E01903
E01258	R00047	E01103
E01375	R00033	E01356
E01509	R00025	E01996
E01388	R00001	E00528
E01935	R00039	E00515
E00707	R00007	E00709
E01699	R00035	E01206
E01622	R00070	E00631
E01521	R00007	E01541
E00971	R00016	E01798
E00486	R00030	E01684
E00563	R00042	E00675
E00553	R00079	E01503
E00401	R00015	E00354
E01327	R00084	E00346
E00748	R00018	E00588
E01895	R00050	E00061
E01126	R00082	E00510
E00052	R00043	E00164
E00640	R00055	E00499
E00766	R00042	E01737
E01352	R00045	E01696
E01366	R00062	E00593
E01674	R00051	E00087
E00935	R00031	E01550
E00023	R00083	E01101
E01082	R00079	E01844
E01650	R00052	E01626
E01360	R00014	E00614
E00574	R00022	E00232
E00829	R00061	E01262
E01828	R00040	E00046
E01893	R00085	E00861
E00939	R00022	E01574
E00318	R00012	E01007
E00540	R00084	E00377
E00772	R00015	E01335
E00714	R00058	E00247
E01215	R00008	E01632
E00726	R00068	E00774
E00143	R00055	E01941
E01242	R00011	E00170
E00858	R00040	E01940
E00452	R00068	E01167
E01153	R00037	E01883
E00136	R00022	E01752
E01239	R00077	E01037
E00676	R00066	E01768
E00430	R00069	E01984
E01315	R00039	E00067
E01051	R00052	E01511
E01678	R00012	E01436
E01032	R00026	E00386
E00437	R00073	E01958
E00379	R00051	E01665
E00647	R00082	E00002
E01566	R00002	E01129
E01215	R00038	E01506
E00131	R00060	E00519
E00102	R00052	E00378
E01224	R00079	E00318
E01123	R00035	E01455
E00390	R00026	E01297
E01399	R00043	E01478
E01782	R00003	E00682
E01176	R00035	E01689
E00321	R00027	E00322
E00703	R00064	E01391
E00031	R00084	E00774
E01661	R00037	E00154
E00037	R00043	E00086
E01362	R00012	E00460
E01729	R00068	E01628
E01653	R00085	E00108
E00019	R00002	E00105
E01633	R00014	E01204
E01937	R00052	E00489
E00714	R00050	E00706
E00575	R00084	E00667
E00017	R00075	E01130
E01558	R00077	E00485
E01866	R00003	E01677
E01447	R00026	E01799
E00066	R00050	E00214
E01075	R00043	E01661
E00009	R00055	E00137
E01514	R00011	E01737
E01074	R00036	E00430
E01984	R00047	E01591
E01743	R00050	E00182
E00320	R00045	E01116
E01887	R00061	E00013
E00374	R00082	E00562
E01825	R00084	E01479
E00598	R00048	E00716
E01659	R00063	E00808
E01669	R00015	E00552
E01865	R00032	E00665
E01667	R00010	E00846
E01182	R00006	E00906
E00697	R00003	E00150
E00992	R00027	E00203
E00609	R00050	E00801
E01678	R00052	E01673
E00131	R00058	E00119
E01343	R00069	E01247
E00673	R00023	E00250
E01922	R00015	E01206
E01139	R00036	E01423
E00832	R00040	E00407
E00595	R00014	E00733
E00502	R00068	E00038
E01976	R00023	E00814
E01958	R00073	E00437
E00678	R00050	E01050
E01661	R00043	E00641
E00765	R00043	E00933
E01887	R00085	E01512
E00703	R00041	E00859
E00366	R00085	E00820
E00519	R00060	E00131
E01106	R00002	E01185
E00643	R00040	E01000
E00800	R00037	E00055
E00013	R00014	E00897
E00912	R00083	E01507
E00894	R00027	E00982
E01861	R00016	E00079
E01370	R00050	E01330
E01048	R00024	E00579
E00258	R00023	E00886
E00199	R00011	E00376
E01267	R00082	E01497
E00657	R00011	E01268
E00999	R00082	E00823
E01142	R00084	E01289
E01338	R00043	E00187
E00257	R00066	E00351
E01642	R00015	E00705
E01164	R00033	E00755
E01817	R00050	E01523
E01033	R00032	E01337
E01794	R00061	E01746
E00961	R00017	E00841
E00489	R00065	E00192
E00247	R00048	E00159
E01593	R00018	E01857
E01229	R00027	E01629
E01819	R00008	E01494
E00139	R00010	E01065
E00171	R00036	E00733
E01663	R00071	E00775
E00215	R00042	E01202
E01213	R00014	E01676
E01663	R00040	E01317
E00651	R00022	E01545
E00105	R00001	E01927
E00347	R00073	E00483
E01673	R00034	E00690
E00779	R00032	E00390
E00080	R00015	E01028
E00485	R00038	E00963
E01130	R00063	E00542
E01664	R00011	E01307
E00876	R00055	E01168
E00766	R00047	E00758
E01476	R00026	E00334
E01333	R00023	E01629
E00632	R00023	E01130
E01016	R00058	E01363
E01228	R00073	E00649
E01994	R00050	E00634
E00518	R00014	E00629
E00082	R00022	E01434
E00269	R00015	E00606
E01944	R00002	E01250
E01620	R00037	E01196
E01353	R00010	E01167
E00234	R00084	E01948
E00690	R00063	E01342
E01155	R00023	E01636
E01785	R00042	E00716
E00911	R00075	E00772
E00372	R00050	E01673
E00747	R00015	E01527
E00659	R00075	E01311
E00257	R00022	E00250
E01536	R00025	E01739
E01739	R00082	E01680
E00315	R00022	E00341
E01364	R00075	E01813
E00715	R00026	E00131
E01453	R00023	E00332
E01140	R00033	E00318
E01021	R00017	E00955
E01811	R00037	E00621
E00231	R00063	E00360
E01663	R00023	E00746
E01082	R00041	E01275
E00025	R00037	E00804
E00149	R00079	E01551
E00227	R00047	E01463
E00639	R00066	E01173
E01244	R00022	E01128
E00938	R00026	E01670
E01922	R00001	E00731
E01175	R00030	E01390
E01530	R00038	E00485
E01250	R00014	E01082
E01482	R00034	E01029
E00051	R00048	E00336
E01529	R00054	E01470
E00975	R00082	E01610
E00292	R00040	E01044
E00055	R00079	E00849
E00446	R00026	E01840
E01567	R00025	E01883
E01390	R00023	E00399
E00132	R00026	E00874
E01014	R00063	E01318
E01251	R00010	E00445
E00880	R00061	E00073
E01807	R00023	E01594
E00223	R00003	E00895
E00460	R00043	E00038
E01115	R00022	E01468
E00770	R00061	E00251
E00601	R00063	E00719
E01798	R00025	E00884
E00974	R00030	E01109
E00790	R00068	E01996
E01120	R00060	E00600
E01346	R00061	E00969
E01894	R00073	E00232
E00926	R00015	E00020
E01390	R00064	E00312
E00338	R00060	E01923
E00412	R00044	E01317
E00579	R00014	E00358
E01393	R00018	E00473
E00427	R00082	E01005
E00503	R00007	E00940
E01280	R00061	E00875
E00054	R00075	E01192
E00770	R00052	E01155
E00057	R00038	E01916
E00864	R00002	E01027
E00016	R00009	E01602
E01695	R00043	E00870
E00559	R00037	E00291
E00669	R00084	E00006
E01811	R00050	E01386
E00608	R00001	E00833
E00159	R00011	E01199
E00905	R00055	E00224
E00903	R00076	E01770
E00492	R00034	E01718
E01819	R00014	E00329
E00100	R00061	E00817
E00335	R00018	E01485
E00633	R00033	E00697
E00448	R00063	E00119
E00840	R00031	E00405
E00710	R00069	E00269
E01386	R00069	E00135
E00645	R00075	E00337
E00393	R00039	E00241
E00371	R00002	E01946
E00695	R00038	E00372
E01463	R00061	E01917
E00766	R00082	E00036
E00046	R00084	E00178
E00067	R00079	E00608
E01002	R00038	E00423
E01539	R00082	E01392
E00075	R00050	E00483
E00906	R00071	E00931
E01328	R00050	E01445
E00111	R00038	E01819
E01487	R00018	E00833
E00048	R00040	E00252
E01379	R00063	E01115
E00518	R00050	E00237
E01527	R00016	E01928
E01070	R00084	E00398
E01796	R00076	E01331
E01826	R00044	E00133
E00592	R00039	E00473
E01175	R00085	E01929
E00781	R00054	E00574
E00718	R00034	E00724
E01053	R00036	E01424
E01013	R00038	E01909
E01981	R00003	E00338
E00103	R00017	E01935
E01972	R00069	E00929
E01863	R00011	E00823
E00299	R00043	E00472
E00292	R00063	E00660
E00464	R00037	E01115
E00903	R00034	E01537
E01206	R00016	E00404
E00583	R00018	E01108
E00360	R00016	E01694
E01043	R00002	E01313
E01385	R00061	E00559
E01568	R00007	E00282
E00944	R00015	E00546
E01063	R00014	E00169
E00757	R00079	E00837
E00465	R00039	E00254
E00093	R00006	E00662
E01727	R00076	E00411
E00717	R00026	E01112
E00100	R00024	E00236
E01019	R00026	E01314
E00289	R00060	E00461
E01372	R00027	E01345
E00806	R00015	E00777
E00793	R00037	E01688
E00396	R00037	E01208
E00411	R00050	E01268
E01157	R00023	E01358
E01163	R00051	E00285
E01710	R00052	E01899
E01303	R00003	E01369
E01667	R00031	E00818
E00821	R00022	E01298
E00295	R00054	E01076
E00826	R00013	E01882
E01649	R00040	E01162
E00966	R00058	E01570
E00053	R00042	E00710
E00580	R00042	E01282
E01353	R00015	E00163
E00846	R00082	E01545
E00925	R00026	E00570
E01211	R00073	E01008
E01724	R00037	E00295
E01783	R00084	E01365
E00007	R00041	E00078
E00593	R00022	E00813
E01641	R00078	E00009
E01462	R00042	E01286
E00972	R00076	E00876
E00510	R00015	E00803
E00553	R00084	E00857
E01009	R00034	E00278
E00840	R00084	E01017
E00827	R00068	E01908
E00020	R00043	E00270
E00120	R00038	E01905
E00609	R00015	E01099
E00994	R00079	E01223
E00371	R00040	E00971
E00068	R00037	E00639
E00703	R00061	E01845
E00502	R00028	E00347
E01356	R00022	E00339
E01771	R00055	E00959
E01829	R00063	E01275
E01806	R00061	E00657
E01658	R00010	E00273
E01238	R00002	E00248
E01458	R00035	E01548
E01936	R00043	E00678
E01777	R00050	E01426
E01126	R00068	E00661
E01884	R00037	E01969
E01994	R00012	E01735
E00311	R00055	E00661
E01944	R00023	E01029
E01477	R00066	E00051
E01697	R00020	E00430
E01769	R00002	E01815
E00562	R00062	E01353
E00597	R00045	E01751
E01728	R00015	E00809
E00272	R00030	E01001
E01370	R00037	E01213
E00279	R00075	E00296
E01464	R00023	E00313
E00955	R00014	E01783
E01930	R00034	E01694
E00531	R00017	E00303
E01848	R00025	E00644
E01015	R00034	E00263
E01694	R00061	E01072
E00725	R00034	E01706
E01869	R00045	E00580
E00399	R00043	E01760
E01393	R00076	E00918
E01269	R00042	E01657
E01817	R00073	E01373
E00119	R00066	E00924
E01740	R00018	E00538
E00179	R00022	E00005
E01885	R00023	E00252
E00135	R00069	E01386
E01039	R00052	E00366
E01661	R00022	E01590
E01268	R00050	E00411
E00279	R00050	E00006
E01879	R00052	E00635
E00622	R00002	E00551
E00658	R00026	E01600
E01069	R00023	E01533
E01525	R00050	E01395
E00888	R00015	E00076
E00489	R00061	E00220
E00181	R00002	E00135
E01041	R00063	E01645
E01510	R00042	E00327
E00466	R00066	E01456
E00558	R00022	E01030
E01420	R00021	E00554
E00791	R00012	E01068
E01232	R00031	E00705
E01466	R00084	E00040
E00359	R00055	E00934
E00158	R00052	E01997
E00773	R00010	E01413
E01454	R00068	E01611
E01665	R00021	E01037
E01819	R00042	E00555
E01668	R00082	E01712
E01806	R00017	E01658
E01532	R00012	E01595
E00553	R00051	E00503
E00688	R00022	E01670
E01450	R00010	E01565
E00772	R00034	E00464
E00648	R00031	E01297
E01781	R00055	E01251
E01822	R00037	E01582
E01231	R00012	E01195
E01018	R00082	E00816
E00119	R00030	E00602
E00140	R00043	E01202
E01043	R00050	E00983
E00930	R00071	E00241
E01306	R00081	E00389
E01309	R00051	E00567
E01964	R00051	E01690
E00100	R00015	E00801
E01607	R00011	E01106
E00237	R00056	E01808
E01498	R00055	E01274
E00266	R00052	E00151
E01524	R00042	E01231
E01486	R00041	E00963
E01523	R00075	E00459
E01044	R00042	E00555
E01669	R00042	E00394
E01917	R00038	E01061
E01991	R00082	E00112
E00563	R00047	E01897
E00814	R00079	E01410
E00291	R00043	E00978
E00755	R00084	E00987
E01251	R00058	E01685
E00657	R00081	E00702
E01368	R00072	E00272
E01162	R00048	E01716
E01734	R00040	E01959
E00900	R00010	E00290
E00389	R00063	E01909
E00343	R00022	E01487
E00033	R00033	E01597
E01604	R00055	E00196
E01990	R00068	E00472
E01530	R00002	E01048
E00780	R00040	E01123
E01261	R00021	E00163
E00459	R00022	E00398
E01124	R00042	E01276
E01067	R00076	E01652
E00595	R00002	E00511
E00962	R00077	E01445
E01829	R00042	E00101
E00354	R00012	E01863
E01825	R00055	E01627
E01942	R00002	E00887
E01151	R00063	E00003
E00332	R00054	E00579
E01962	R00033	E01914
E00779	R00076	E01583
E00743	R00082	E01805
E01251	R00020	E00844
E01055	R00014	E01957
E00940	R00010	E01802
E01777	R00084	E01374
E00542	R00061	E01469
E01483	R00025	E00058
E00884	R00075	E01476
E01291	R00077	E00698
E00824	R00069	E01914
E01957	R00076	E01963
E00238	R00084	E00375
E01636	R00014	E01290
E00238	R00050	E00613
E00242	R00023	E01458
E00570	R00055	E00576
E01815	R00064	E01101
E01679	R00032	E00473
E01379	R00039	E00756
E01446	R00011	E01994
E00196	R00084	E01131
E01515	R00015	E01803
E00865	R00042	E00016
E01528	R00051	E01502
E01585	R00010	E00607
E01465	R00045	E01411
E00589	R00012	E00820
E01122	R00082	E01717
E01438	R00050	E00595
E00660	R00064	E00725
E01352	R00025	E01408
E00244	R00033	E00178
E00142	R00050	E00255
E00475	R00075	E01110
E00613	R00050	E00238
E01478	R00003	E01883
E00216	R00082	E01404
E00988	R00028	E01285
E01004	R00011	E00634
E00044	R00037	E01934
E01878	R00044	E01055
E00167	R00033	E00124
E00192	R00042	E01415
E01001	R00052	E00642
E00453	R00061	E01249
E01704	R00042	E01798
E01736	R00084	E01738
E00494	R00061	E01765
E01122	R00014	E01586
E00672	R00018	E01844
E01841	R00027	E00013
E00307	R00018	E01368
E00279	R00011	E01012
E00606	R00077	E01842
E00644	R00045	E00023
E00974	R00026	E01704
E00516	R00010	E00677
E01855	R00061	E01952
E00404	R00016	E01206
E01479	R00084	E01825
E01860	R00045	E00397
E00285	R00002	E01327
E00926	R00037	E00019
E00797	R00040	E01168
E01847	R00011	E01964
E01806	R00047	E00991
E00484	R00006	E01436
E00684	R00012	E00285
E01916	R00076	E01798
E01625	R00034	E00830
E01558	R00023	E01915
E00061	R00012	E00388
E01090	R00040	E00810
E00329	R00042	E01053
E00068	R00082	E00303
E00048	R00018	E00934
E01567	R00059	E01379
E00044	R00055	E00465
E00677	R00015	E01707
E00084	R00071	E01286
E00033	R00013	E01850
E00899	R00050	E01826
E00001	R00084	E01831
E01889	R00043	E00887
E00279	R00076	E01391
E01070	R00076	E00610
E00600	R00014	E00313
E00567	R00051	E01309
E00922	R00017	E01110
E01928	R00016	E01527
E01738	R00055	E01901
E00145	R00042	E00973
E01673	R00075	E01779
E00817	R00007	E01035
E00440	R00003	E01408
E01013	R00033	E00921
E01483	R00012	E00563
E00331	R00050	E01281
E00701	R00027	E01532
E01301	R00071	E00992
E00578	R00054	E00899
E00598	R00063	E01256
E01039	R00069	E00672
E00320	R00037	E01595
E00344	R00076	E00558
E00775	R00026	E00197
E00242	R00064	E01930
E00437	R00051	E00723
E00660	R00043	E00053
E00251	R00002	E01147
E01511	R00075	E01278
E00477	R00082	E01950
E01525	R00032	E01360
E01395	R00061	E00289
E00427	R00042	E00779
E00642	R00025	E00729
E01676	R00083	E01884
E01076	R00038	E00061
E01744	R00084	E00608
E00307	R00082	E00772
E00314	R00018	E00504
E00245	R00001	E00099
E01852	R00039	E00487
E01719	R00042	E00880
E00610	R00022	E00210
E01367	R00042	E01099
E01935	R00052	E01925
E01173	R00009	E01444
E01404	R00032	E00621
E00958	R00023	E00196
E01014	R00012	E01654
E01704	R00015	E00147
E00363	R00038	E00304
E00455	R00044	E01905
E01380	R00052	E01218
E01060	R00023	E01404
E00580	R00006	E01654
E00716	R00030	E01870
E00756	R00040	E01084
E01584	R00075	E01538
E00640	R00045	E00254
E01598	R00037	E01514
E00341	R00010	E00439
E00147	R00047	E01524
E01408	R00061	E00663
E01804	R00052	E01017
E00580	R00076	E00519
E00530	R00017	E00729
E01776	R00014	E01792
E00132	R00055	E00137
E01101	R00068	E00916
E01405	R00040	E01017
E01599	R00063	E01627
E01197	R00061	E01993
E01698	R00055	E01929
E01621	R00022	E01091
E00854	R00018	E00256
E00046	R00085	E01909
E00689	R00079	E01968
E01962	R00046	E01075
E00983	R00050	E01043
E00147	R00011	E00590
E01320	R00068	E01692
E00696	R00068	E00462
E00465	R00076	E00956
E00510	R00077	E01459
E00700	R00079	E01316
E00533	R00038	E00689
E00918	R00023	E00998
E01637	R00020	E01910
E01530	R00039	E00340
E01889	R00057	E01293
E01754	R00055	E00197
E00138	R00069	E00941
E00576	R00077	E00225
E00383	R00025	E01279
E01016	R00040	E00044
E00013	R00073	E01762
E01036	R00006	E00824
E01542	R00063	E01323
E00513	R00040	E00060
E01525	R00018	E00802
E01464	R00023	E01309
E01063	R00019	E00328
E00385	R00015	E00793
E00434	R00068	E00677
E00306	R00084	E01027
E01697	R00045	E00636
E00674	R00045	E00087
E00577	R00086	E01713
E00547	R00012	E01460
E01321	R00033	E00604
E00288	R00063	E00519
E01333	R00026	E00265
E01343	R00047	E00086
E01240	R00050	E01968
E01528	R00034	E00643
E01769	R00026	E01046
E00809	R00062	E00286
E01417	R00053	E00228
E00031	R00085	E00383
E01104	R00043	E01306
E00689	R00042	E01733
E00429	R00009	E01658
E00183	R00024	E00935
E01356	R00033	E01375
E00187	R00014	E01451
E00413	R00023	E01506
E00642	R00036	E01131
E00062	R00069	E00863
E01456	R00063	E01194
E00476	R00081	E01698
E01648	R00075	E01871
E01061	R00042	E01852
E01080	R00044	E01218
E00087	R00051	E01674
E01933	R00076	E00580
E01968	R00062	E01453
E01238	R00007	E01119
E01887	R00013	E01765
E01680	R00020	E00327
E00234	R00062	E00242
E01134	R00042	E00628
E01189	R00073	E01282
E01087	R00048	E01773
E00948	R00037	E00015
E01799	R00043	E01787
E01032	R00061	E00797
E00311	R00061	E00827
E00080	R00055	E00019
E01283	R00061	E01124
E00062	R00047	E00020
E01447	R00042	E01454
E00846	R00018	E00092
E01774	R00038	E00194
E01536	R00023	E01972
E01748	R00023	E01797
E00981	R00022	E00256
E00037	R00042	E01572
E00429	R00002	E01369
E00494	R00030	E00469
E00159	R00048	E00247
E00892	R00033	E00196
E01395	R00048	E01073
E00857	R00084	E00553
E00343	R00037	E01029
E01202	R00042	E00215
E00002	R00026	E01016
E01774	R00030	E00290
E00509	R00015	E01003
E00184	R00041	E00800
E01210	R00085	E00031
E01105	R00043	E00565
E01642	R00026	E00326
E00082	R00040	E01843
E00355	R00018	E00383
E01357	R00050	E00017
E00240	R00079	E01061
E01396	R00045	E01943
E00106	R00008	E00209
E01377	R00076	E01243
E01156	R00076	E00853
E01537	R00084	E00884
E01270	R00002	E00037
E00753	R00050	E00421
E00856	R00038	E00505
E00017	R00050	E01357
E01639	R00075	E00218
E00436	R00039	E01006
E00644	R00007	E00617
E01744	R00084	E00030
E01253	R00031	E01682
E00394	R00041	E00580
E01887	R00026	E01046
E01716	R00060	E01544
E01830	R00022	E00217
E01961	R00076	E01216
E00886	R00071	E01886
E00846	R00040	E00927
E00113	R00023	E01039
E01156	R00063	E00262
E00258	R00023	E01284
E00670	R00002	E00462
E00673	R00042	E01421
E00631	R00017	E00271
E01498	R00066	E01662
E00828	R00037	E00302
E00933	R00044	E00152
E00390	R00009	E00261
E00020	R00009	E01136
E01999	R00075	E01129
E00558	R00043	E01421
E01233	R00061	E01785
E01297	R00043	E01458
